depth	true_age	age	sigma_age	ref	sigma_ref
62.16	1611.7318452896313			-8.673206132673343	0.1
61.67	1613.1176918495376			-8.535160373133648	0.1
61.18	1614.3379891547413			-8.763180939233065	0.1
60.69	1615.5582864599453			-8.61767514225795	0.1
60.2	1616.778583765149			-8.916332346881038	0.1
59.76	1619.716037697454			-8.773674872619269	0.1
59.35	1623.8833005883837			-8.561753415126839	0.1
58.95	1627.9489229209983			-8.685298743046603	0.1
58.55	1632.0145452536126			-8.799577615802068	0.1
58.15	1636.080167586227			-8.871795743850607	0.1
57.74	1638.5175225916405			-8.971630474282117	0.1
57.34	1639.9217481773067			-8.768166719745388	0.1
56.94	1641.3259737629728			-8.59135749865111	0.1
56.53	1642.7653049882808			-8.413630738097046	0.1
56.13	1644.169530573947			-8.543675503088068	0.1
55.73	1646.4357132163902			-8.51058635738552	0.1
55.32	1649.1839421945815			-8.546317096544659	0.1
54.91	1651.9321711727728			-8.723463519326609	0.1
54.43	1655.149609976509			-8.554398369000053	0.1
53.96	1658.2143391983284			-8.636618735998024	0.1
53.49	1660.3580126466284			-8.739716546458192	0.1
53.02	1662.5016860949283			-8.67496000934894	0.1
52.55	1664.6453595432283			-8.725485572698586	0.1
52.08	1666.789032991528			-8.73780169411599	0.1
51.6	1667.832311703962			-8.806947592784814	0.1
51.13	1668.6294295014116			-8.914720708983623	0.1
50.66	1669.4265472988614			-8.655186369538905	0.1
50.19	1670.223665096311			-8.78624389688959	0.1
49.71	1670.9271708116166			-8.673564618471845	0.1
49.22	1671.5713799040036			-8.832316363259618	0.1
48.74	1672.202441872056			-8.966795479438353	0.1
48.25	1672.846650964443			-8.875296944432248	0.1
47.77	1673.7146072744933			-8.904846904035983	0.1
47.28	1674.8635043128756			-8.68519694773682	0.1
46.8	1675.9889544729235			-9.048923644839268	0.1
46.31	1677.137851511306			-8.813520065316673	0.1
46.17	1677.4661078079866			-8.766028014665167	0.1
45.83	1680.5518221737623			-8.805819579059136	0.1
45.68	1682.9228081450199			-8.647717538111248	0.1
45.58	1684.5034654591916			-8.663808774096385	0.1
45.34	1688.2970430132038			-8.712764165700234	0.1
44.87	1695.7261323898113			-8.71954871190541	0.1
44.42	1702.839090303584			-8.753049355015571	0.1
43.98	1709.570801606225			-8.705663763759295	0.1
43.54	1711.615714434855			-8.915453908810811	0.1
43.1	1713.660627263485			-8.746692050326214	0.1
42.65	1715.7520153836745			-8.546311658291275	0.1
42.21	1717.7969282123045			-8.49280758595605	0.1
41.77	1720.4243120587191			-8.383312140423042	0.1
41.33	1723.583517269198			-8.595265817316884	0.1
40.88	1726.8145225980966			-8.682444963304746	0.1
40.44	1729.9737278085754			-8.824137893092882	0.1
40.0	1733.1329330190542			-8.764301851335324	0.1
39.55	1740.6714626096261			-8.725373003726137	0.1
39.11	1748.0424693204075			-8.643466691319338	0.1
38.66	1755.5809989109791			-8.685114578091284	0.1
38.21	1763.119528501551			-8.36686561836263	0.1
37.77	1768.118969969912			-8.62381469615611	0.1
37.32	1771.0174806079226			-8.588928308549214	0.1
36.88	1773.8515798984217			-8.580711610556882	0.1
36.43	1776.7500905364323			-8.494413206950965	0.1
35.98	1779.7084387846824			-8.593535378971236	0.1
35.54	1783.858965500454			-8.504222304233132	0.1
35.09	1788.1038223688565			-8.522606314138123	0.1
34.65	1792.2543490846278			-8.487121491048246	0.1
34.2	1796.4992059530305			-8.652070812828402	0.1
33.76	1801.2093534196958			-8.354042013744222	0.1
33.32	1806.3858515121055			-8.599273360130155	0.1
32.88	1811.5623496045155			-8.742956602789052	0.1
32.43	1816.8564953808439			-8.93243996544513	0.1
31.99	1821.9624191821574			-9.168086040342578	0.1
31.55	1824.033648466327			-8.936048104553235	0.1
31.11	1826.1048777504966			-9.035005790627258	0.1
30.66	1828.2231804274882			-8.779036393767669	0.1
30.22	1830.2944097116579			-8.68039812541763	0.1
29.8	1831.686246884159			-8.465454573104632	0.1
29.4	1832.3986919449915			-8.340167109009766	0.1
29.01	1833.0933258793032			-8.448822477083883	0.1
28.61	1833.8057709401357			-8.557877602914377	0.1
28.21	1834.5182160009683			-8.59745553005918	0.1
27.82	1836.5856013670825			-8.56379631513733	0.1
27.42	1840.3486051652535			-8.518041415868108	0.1
27.02	1844.1116089634245			-8.623749579609193	0.1
26.63	1847.7805376666413			-8.502050418390313	0.1
26.23	1851.5435414648123			-8.4423378339658	0.1
25.83	1854.2986782753817			-8.91106650060808	0.1
25.44	1855.6554415364537			-8.681606409944903	0.1
25.04	1857.0469935990916			-8.565641028580865	0.1
24.62	1858.5081232648613			-8.62484205127107	0.1
24.19	1860.004041732197			-8.67015913687863	0.1
23.77	1862.2072602767403			-8.666902773668735	0.1
23.35	1865.023508764618			-8.540836871942629	0.1
22.92	1867.9068107879216			-8.402669667904707	0.1
22.5	1870.7230592757992			-8.644881334476144	0.1
22.08	1873.539307763677			-8.807224073858375	0.1
21.65	1875.5308016486665			-8.76056424640521	0.1
21.23	1877.2768803705676			-8.741995725963463	0.1
20.81	1879.0229590924685			-8.293910028704818	0.1
20.38	1880.810611117272			-8.633536340068272	0.1
19.96	1882.5653252154182			-8.622126962138429	0.1
19.52	1884.489539681821			-8.461268737982575	0.1
19.08	1886.4137541482237			-8.73311703376182	0.1
18.64	1888.3379686146266			-8.427209733489743	0.1
18.2	1890.2621830810292			-8.600939530999836	0.1
17.76	1891.929913037165			-8.511828768440038	0.1
17.32	1893.3839059014122			-8.45167511960172	0.1
16.89	1894.8048534732898			-8.622816036736719	0.1
16.45	1896.2588463375366			-8.614898823472329	0.1
16.01	1897.7128392017835			-8.79959869557597	0.1
15.57	1899.5806191745678			-8.68058138909044	0.1
15.13	1901.4580221033643			-8.742213917031405	0.1
14.7	1903.2927567837794			-8.65108502280743	0.1
14.27	1905.1274914641942			-8.437657741111543	0.1
13.85	1907.81161578807			-8.32025091021129	0.1
13.42	1912.2035830917669			-8.302091699737852	0.1
12.99	1916.5955503954635			-8.591540521086023	0.1
12.56	1920.9875176991604			-8.425831706571543	0.1
12.14	1925.2773462283526			-8.551327706548435	0.1
11.71	1928.7011982853928			-8.607367405381884	0.1
11.28	1931.6576843612886			-8.484655102843636	0.1
10.85	1934.6141704371846			-8.670461959944607	0.1
10.43	1937.5019010229432			-8.78499663278289	0.1
10.0	1940.458387098839			-8.767164496919698	0.1
9.6	1942.9482412724963			-8.86192543040233	0.1
9.19	1945.500341800495			-8.71329651553604	0.1
8.79	1947.9901959741524			-8.547242220359145	0.1
8.39	1950.4800501478096			-8.367965096487666	0.1
7.98	1952.9931308275757			-8.559882602018698	0.1
7.58	1954.7025880365773			-8.49209947122768	0.1
7.18	1956.412045245579			-8.533134506333546	0.1
6.77	1958.1642388848059			-8.78354738835952	0.1
6.37	1959.8736960938074			-8.888826347589461	0.1
6.25	1960.386533256508			-8.742682637502458	0.1
6.17	1960.7284246983083			-8.681531429678936	0.1
6.09	1961.0703161401086			-8.726953589770652	0.1
5.97	1961.486447154417			-8.844662040665645	0.1
5.85	1961.612459723548			-8.900140414035794	0.1
5.77	1961.6964681029688			-8.796896056374516	0.1
5.69	1961.7804764823895			-9.03324034305764	0.1
5.56	1961.9169900989482			-8.963404624763369	0.1
5.44	1962.0430026680792			-8.740102573851424	0.1
5.36	1962.1270110475			-8.843132073407167	0.1
5.28	1962.2110194269208			-8.869517874976703	0.1
5.16	1962.3370319960518			-8.904058463430628	0.1
5.04	1962.4630445651828			-8.923081558701016	0.1
4.95	1962.5575539920312			-8.968950367243758	0.1
4.84	1962.6730655137346			-8.826951897693469	0.1
4.69	1962.8305812251485			-8.833685591429296	0.1
4.53	1962.99859798399			-8.831917016191243	0.1
4.43	1963.1036084582659			-9.120754561516206	0.1
4.32	1963.2191199799695			-8.742760938977352	0.1
4.17	1963.3766356913832			-8.775582387097158	0.1
4.01	1963.5446524502247			-8.69468812656168	0.1
3.91	1963.9698819250034			-8.900918259966966	0.1
3.8	1964.476772225099			-9.030798512632884	0.1
3.65	1965.1679862706842			-8.898015238740548	0.1
3.49	1965.9052812526415			-8.801992465021835	0.1
3.39	1966.366090616365			-8.488390365526794	0.1
3.28	1966.8729809164606			-8.740437875461742	0.1
3.13	1967.5641949620458			-8.704016780570518	0.1
2.97	1968.3014899440032			-8.56359875312158	0.1
2.86	1968.808380244099			-8.585389929504492	0.1
2.81	1969.0387849259607			-8.582604576531761	0.1
2.76	1969.2691896078222			-8.728081338127637	0.1
2.71	1969.499594289684			-8.496814334195964	0.1
2.6	1970.0064845897798			-8.647636206615651	0.1
2.45	1970.6976986353648			-8.739922574769306	0.1
2.34	1971.2045889354606			-8.587901196369867	0.1
2.24	1971.665398299184			-8.742214816867223	0.1
2.08	1972.4026932811414			-8.696713307009839	0.1
1.93	1973.129343845096			-8.627990101418698	0.1
1.82	1973.6919201026292			-8.677272265087183	0.1
1.72	1974.2033530640233			-8.608302947407585	0.1
1.56	1975.0216458022537			-8.625880267921856	0.1
1.41	1975.7887952443446			-8.597988049984817	0.1
1.3	1976.351371501878			-8.628655120654418	0.1
1.2	1976.8628044632721			-8.419956479121613	0.1
1.04	1977.6810972015026			-8.652547298042988	0.1
0.89	1978.4482466435934			-8.658099530550167	0.1
0.78	1979.0108229011269			-8.747492947809635	0.1
0.68	1979.5222558625208			-8.777636849046488	0.1
0.52	1980.3405486007512			-8.935636057073326	0.1
0.36	1981.1588413389816			-8.651201485013416	0.1
0.26	1981.6702743003757			-8.881289449566076	0.1
0.16	1982.1817072617696			-8.75267560390675	0.1
0.1	1982.488567038606			-8.846883580280656	0.1
