depth	true_age	age	sigma_age	ref	sigma_ref
120.3	1646.2094121332527			-5.23154752820586	0.08
119.0	1649.271039321274			-5.172404767568037	0.08
118.0	1651.4541040945878			-5.433645180822722	0.08
116.5	1654.664188855699			-5.692856627475017	0.08
115.3	1657.2322566645878			-5.3429502635267685	0.08
114.0	1658.922346469608			-5.260260240289958	0.08
113.0	1660.1524165981743			-5.023737386310541	0.08
111.8	1661.6285007524536			-5.097546984343641	0.08
110.8	1662.884386243667			-4.996347101136516	0.08
109.5	1664.5254273751045			-5.04359637090572	0.08
108.5	1665.7877667069797			-5.102019628470338	0.08
107.5	1667.43261849803			-4.948128170575234	0.08
106.0	1670.4736648733685			-4.652811570643018	0.08
105.5	1671.4873469984816			-4.723222450117244	0.08
104.0	1675.8018108058222			-5.01589123979243	0.08
103.0	1681.012718636053			-5.01514381622192	0.08
101.5	1688.829080381399			-4.919131667653151	0.08
100.5	1694.7119901748806			-4.896318457952565	0.08
99.0	1705.8883617364804			-5.134253552978619	0.08
98.0	1713.3392761108805			-5.292382565055457	0.08
96.5	1723.187032583422			-5.202978874145741	0.08
95.0	1731.5163718113256			-4.819808226672091	0.08
94.0	1737.069264629928			-4.300477410673187	0.08
93.0	1740.3753378686238			-4.689481512242222	0.08
91.5	1743.0876281467606			-4.962401545935545	0.08
91.0	1743.9917249061396			-4.990070589763416	0.08
90.0	1745.7999184248974			-5.139853309885435	0.08
89.0	1747.6843045964429			-5.1430284889661895	0.08
88.0	1749.5686907679883			-5.347729718183474	0.08
87.0	1751.4530769395335			-5.027221208839575	0.08
85.0	1756.9873516118032			-4.745140823502368	0.08
83.5	1761.7055405075273			-4.622508414106687	0.08
82.0	1766.360285603688			-4.823711117684819	0.08
81.0	1769.4264401180499			-4.71864423922777	0.08
79.0	1775.765657101014			-5.52529623165021	0.08
78.0	1779.8663513865772			-5.357755351301656	0.08
77.0	1783.9670456721403			-4.974710355513395	0.08
76.0	1788.0677399577032			-4.806084464091789	0.08
74.5	1797.9239191412237			-4.461511087929165	0.08
73.5	1805.3929204769465			-4.602154618705214	0.08
72.5	1812.8619218126694			-5.057275921528545	0.08
71.5	1818.718666159222			-5.466662064263839	0.08
70.0	1825.085397195295			-5.128552576518565	0.08
69.0	1829.3298845526772			-4.6376691859919985	0.08
67.8	1834.163143002302			-4.789957051963829	0.08
66.5	1839.117369411892			-4.620884352508574	0.08
65.0	1844.8337844998807			-4.609550467277757	0.08
64.5	1848.1963255291853			-4.756627716940029	0.08
63.5	1856.864166698872			-4.800115814698861	0.08
62.5	1865.5320078685586			-4.949236665563171	0.08
62.0	1869.865928453402			-5.084810344146259	0.08
61.5	1874.1998490382452			-5.249907491429654	0.08
60.5	1879.0825681827444			-5.156282861296873	0.08
59.0	1883.9733541690157			-4.6940514062253555	0.08
57.5	1888.7727060634304			-4.838864202864947	0.08
56.5	1891.1188891357153			-5.006657978474756	0.08
55.5	1893.4650722080003			-5.04119236854889	0.08
54.8	1895.1074003585995			-5.015569185183758	0.08
53.5	1897.846958181844			-4.989678972912996	0.08
52.0	1900.434792278094			-4.734507387018635	0.08
50.0	1904.524472429757			-4.732117832440802	0.08
47.5	1912.8327460693185			-4.364809344430948	0.08
45.5	1919.022483983225			-4.676165474954183	0.08
44.5	1921.994346517709			-4.866786454361013	0.08
43.0	1926.4195208310796			-5.009088098969715	0.08
41.5	1930.6326684701414			-4.692707428421083	0.08
40.0	1934.845816109203			-5.067827772180474	0.08
38.5	1937.3835926176318			-5.008140230460238	0.08
37.5	1938.6692930461277			-4.9554041723016775	0.08
35.8	1940.8537395030662			-5.189205493264717	0.08
34.5	1942.517062295331			-5.397308022445553	0.08
33.0	1944.4362809017903			-5.088482243638564	0.08
32.0	1946.2461582466797			-4.957394230945472	0.08
31.0	1948.8516330024434			-4.83148744119752	0.08
29.5	1952.759845136089			-4.7796470384818495	0.08
28.0	1957.0351505871618			-4.729738634997496	0.08
27.3	1959.1801895689448			-4.994550029704634	0.08
26.0	1963.1638333922565			-5.175323928945773	0.08
25.0	1966.1611383772643			-4.941874646391097	0.08
24.0	1968.890297692114			-4.758702551881534	0.08
23.0	1971.6194570069638			-4.660534435527952	0.08
22.0	1974.3486163218136			-4.575194014086612	0.08
21.0	1975.8775631280666			-4.687048658267873	0.08
20.0	1976.606368261922			-4.500368876624395	0.08
19.0	1977.3351733957772			-4.608188295514892	0.08
17.5	1978.7521503718997			-4.639944851843483	0.08
16.5	1980.128494056434			-4.726561304862336	0.08
15.5	1981.5048377409682			-4.982647711457414	0.08
14.5	1982.8811814255023			-4.706769612074935	0.08
13.5	1984.5193084070359			-4.731714525424881	0.08
12.5	1986.1865224215694			-4.690718308559578	0.08
11.8	1987.3535722317426			-4.724520598647751	0.08
10.0	1989.8588181255025			-4.919106803556419	0.08
8.5	1991.4301278990515			-4.816088512008571	0.08
7.5	1992.4776677480843			-4.914875757052472	0.08
6.0	1995.3821199950871			-4.757536324553897	0.08
5.5	1996.461365950209			-4.730129704277753	0.08
4.5	1998.6198578604533			-4.764443011922294	0.08
3.5	2000.8246533413487				0.08
3.0	2002.1354171497276				0.08
2.5	2003.4461809581062				0.08
1.5	2006.0677085748637				0.08
0.5	2008.6892361916211				0.08
