depth	true_age	cal_c14_age	sigma_age	d18O	sigma_d18O
40.44	1737.116776679958			-8.499307306007308	0.1
40.88	1734.582170131082			-8.852024309533085	0.1
41.33	1731.9899588879134			-8.913277267327826	0.1
41.77	1729.4553523390373			-8.76380035106768	0.1
42.21	1727.422797951568			-8.613055695928091	0.1
42.65	1725.9401102170682			-8.604390074171139	0.1
43.1	1724.4237250340568			-8.63550529207764	0.1
43.54	1722.941037299557			-8.417513434332879	0.1
43.98	1721.5319894245372			-8.531566090038927	0.1
44.42	1720.3818098740053			-8.41391048527659	0.1
44.87	1719.3005833089742			-8.36705272889274	0.1
45.34	1718.1713022299416			-8.552693792712219	0.1
45.58	1717.594648061925			-8.445616731128334	0.1
45.68	1717.354375491918			-8.47517091125418	0.1
45.83	1716.9918662799419			-8.61561033700923	0.1
46.17	1715.8547518067967			-8.594761043559412	0.1
46.31	1715.2529564858914			-8.672338552892976	0.1
46.8	1713.146672862723			-8.852753285567694	0.1
47.28	1711.0833746196195			-8.86732397829665	0.1
47.77	1708.9770909964511			-8.756540369960382	0.1
48.25	1704.5916156430817			-8.789075007335876	0.1
48.74	1697.9338648837925			-8.597322716664834	0.1
49.22	1691.4119865889788			-9.010665622567409	0.1
49.71	1684.7542358296898			-8.77907387679513	0.1
50.19	1679.9686505308123			-8.468746022850372	0.1
50.66	1677.877685269369			-8.844698784350303	0.1
51.13	1675.7867200079259			-8.863172534798798	0.1
51.6	1673.6957547464826			-8.817290350184008	0.1
52.08	1671.4863384578118			-8.908491324286388	0.1
52.55	1669.0130834039765			-8.574949091993123	0.1
53.02	1666.53222990143			-8.827027879400374	0.1
53.49	1664.0513763988833			-8.904082550764583	0.1
53.96	1661.502669213092			-8.82658808546141	0.1
54.43	1657.7007055505649			-8.51519951826138	0.1
54.91	1653.6165966640863			-8.860439233627059	0.1
55.32	1650.1280869902193			-8.787117220172746	0.1
55.73	1646.6395773163522			-8.584417428280677	0.1
56.13	1643.8718079393127			-8.582743952099454	0.1
56.53	1642.4242444673268			-8.655126948489043	0.1
56.94	1640.9404919085412			-8.57902699755709	0.1
57.34	1639.492928436555			-8.905283776137937	0.1
57.74	1638.0453649645692			-8.942881183832878	0.1
58.15	1636.8080993815547			-8.879201492761803	0.1
58.55	1636.017834511625			-8.958743740597688	0.1
58.95	1635.2275696416955			-8.82737139239966	0.1
59.35	1634.4373047717659			-9.021122688507065	0.1
59.76	1633.5798642771465			-8.979973262717907	0.1
60.2	1631.650224684445			-8.773428301990473	0.1
60.69	1627.9681204839164			-8.496156723780313	0.1
61.18	1624.2860162833874			-8.452512423135403	0.1
61.67	1620.6039120828586			-8.832095204141867	0.1
62.16	1617.6858764934502			-8.922367850400363	0.1
62.65	1616.3437324144768			-8.95251797155848	0.1
63.14	1615.0015883355034			-8.642224719096028	0.1
63.63	1613.65944425653			-8.869368484676338	0.1
64.12	1611.3122602984427			-8.720502774976524	0.1
64.61	1605.866203379754			-8.845182873925356	0.1
65.1	1600.4201464610658			-8.335650035566706	0.1
65.58	1595.085233561126			-8.476378410369596	0.1
66.07	1590.2393709861303			-8.797171396028993	0.1
66.55	1588.3030342064733			-8.773610026346718	0.1
67.04	1586.4195182465994			-8.76920860752543	0.1
67.52	1584.5744413879474			-8.789515888919016	0.1
68.01	1582.6654128792852			-9.067738460710533	0.1
68.5	1580.583021756158			-9.270463614870158	0.1
68.98	1578.522532693946			-9.332723689891774	0.1
69.47	1576.4191167762713			-9.268931824391487	0.1
69.95	1574.3273525454363			-9.089357415491797	0.1
70.37	1571.798259986543			-8.839792505476744	0.1
70.79	1569.1355355295561			-8.771519364535903	0.1
71.2	1566.5362092739263			-9.150360046329759	0.1
71.61	1563.9368830182964			-8.94136628476499	0.1
72.02	1561.1414147778962			-8.943996794243176	0.1
72.44	1555.973493097375			-8.587761076096982	0.1
72.85	1550.8570098521882			-8.361214134118079	0.1
73.26	1545.7405266070014			-8.438196156272483	0.1
73.68	1540.4992510875418			-8.495289165117331	0.1
74.09	1535.975259723829			-8.675478266841942	0.1
74.5	1533.5579061609117			-8.449300685663617	0.1
74.92	1531.0815927549968			-8.509635643137702	0.1
75.35	1528.5463195060838			-8.421474382123604	0.1
75.8	1525.893126571175			-8.400602078717359	0.1
76.24	1523.2436205234105			-8.597406903722199	0.1
76.68	1520.5480536791015			-8.616133581514637	0.1
77.12	1517.8524868347927			-8.334476589059198	0.1
77.57	1515.0956571076588			-8.320836755354186	0.1
78.01	1512.725263343666			-8.738464127809273	0.1
78.45	1511.6881476727062			-8.893028037284711	0.1
78.89	1510.9321245430926			-8.792922590718131	0.1
79.12	1510.5369306344307			-8.823404888707083	0.1
79.34	1510.1589190696238			-8.781523608073021	0.1
79.56	1509.7757263989236			-8.768903091121066	0.1
79.78	1509.388775605301			-8.872676587651247	0.1
80.0	1509.0018248116785			-9.004820832627894	0.1
80.26	1502.788755263959			-8.85908451616979	0.1
80.52	1496.552626152715			-8.753009588987435	0.1
80.77	1490.556348161134			-8.71979915273703	0.1
81.03	1484.32021904989			-8.908590389310161	0.1
81.29	1478.0840899386458			-8.659809285937158	0.1
81.55	1471.8479608274017			-8.825515983443355	0.1
81.8	1465.8516828358208			-9.053688371520435	0.1
82.06	1460.9695629450252			-9.045854138748648	0.1
82.32	1460.6008071223907			-9.00459880621741	0.1
82.58	1460.232051299756			-9.068029323533978	0.1
82.84	1459.8632954771215			-9.313674487345935	0.1
83.09	1459.508722570742			-9.296972127171802	0.1
83.35	1459.1399667481076			-9.271203625257954	0.1
83.61	1458.7150884147288			-9.052277599597021	0.1
83.87	1458.2558759010983			-8.979717126905252	0.1
84.12	1456.4586242092391			-9.040277646401167	0.1
84.38	1452.646476080962			-8.872829595025364	0.1
84.64	1448.8343279526848			-8.825357304414881	0.1
84.9	1445.0221798244074			-9.039145835316232	0.1
85.15	1441.356652777987			-8.85993812349002	0.1
85.39	1437.8377468134233			-8.810086535976515	0.1
85.63	1434.3188408488597			-8.862383541271681	0.1
85.87	1430.799934884296			-8.80434343182881	0.1
86.12	1427.091403234119			-8.886152020402678	0.1
86.36	1423.486488062042			-8.663061438495317	0.1
86.6	1419.8815728899654			-9.062737910506353	0.1
86.84	1416.2766577178882			-8.658917558579535	0.1
87.09	1412.521537746975			-8.576403586684195	0.1
87.33	1408.916622574898			-8.651109010519447	0.1
87.57	1405.3117074028212			-8.84956076609897	0.1
87.82	1401.556587431908			-8.996687269483171	0.1
88.06	1398.6213123725902			-8.96285140193126	0.1
88.3	1397.3866767538523			-8.582570349083083	0.1
88.54	1396.2136973146542			-8.604452179639392	0.1
88.79	1394.9918437321562			-8.426021168060055	0.1
89.03	1393.818864292958			-8.567106772884221	0.1
89.27	1392.64588485376			-8.46594823106644	0.1
89.51	1391.4729054145616			-8.503007621070129	0.1
89.76	1390.2510518320637			-8.677012141702008	0.1
90.0	1389.0185035426387			-8.66224221815877	0.1
90.25	1383.5895721474117			-8.891960000898058	0.1
90.49	1378.3206119117763			-9.041712757059434	0.1
90.74	1372.8321116663224			-8.717872269554112	0.1
90.98	1367.5631514306863			-8.421103227597957	0.1
91.23	1362.0746511852326			-8.098531927394141	0.1
91.47	1356.805690949597			-8.402643723207943	0.1
91.72	1351.317190704143			-8.56839158251425	0.1
91.96	1346.0482304685077			-8.484452316511785	0.1
92.21	1339.3376941905512			-8.823254520363072	0.1
92.45	1332.6721213463413			-9.029696663174077	0.1
92.7	1325.728816300289			-8.484617739170565	0.1
92.94	1319.0632434560794			-8.583261518433229	0.1
93.19	1312.1199384100273			-8.812089561600965	0.1
93.43	1305.4543655658172			-8.722536304320572	0.1
93.68	1298.5110605197654			-9.091491631818144	0.1
93.92	1291.8454876755554			-8.773614610309272	0.1
94.17	1288.9913915535813			-8.876781371040735	0.1
94.41	1288.0988195433633			-8.773494749099205	0.1
94.66	1287.1690570327198			-8.69742851584631	0.1
94.9	1286.276485022502			-8.509876524912634	0.1
95.14	1285.383913012284			-8.501410882448843	0.1
95.38	1284.4913410020663			-8.646831853328262	0.1
95.63	1283.5615784914226			-8.461704601662271	0.1
95.87	1282.6690927876948			-8.536698877904552	0.1
96.11	1281.7770087695628			-8.351089245068076	0.1
96.35	1280.8856897744197			-8.460325810342336	0.1
96.59	1279.9943707792768			-8.489508887301293	0.1
96.83	1279.1030517841336			-8.300413779448654	0.1
97.07	1278.2117327889905			-8.48353372903107	0.1
97.31	1277.3204137938474			-8.629355337932802	0.1
97.55	1276.4290947987045			-8.649592038473223	0.1
97.79	1275.5377758035613			-8.883456075734639	0.1
