depth	true_age	cal_c14_age	sigma_age	d18O	sigma_d18O
45.34	1736.927151788715			-8.593443702019188	0.1
45.58	1735.6609464835944			-8.695877259469682	0.1
45.68	1735.133360939794			-8.850173713169411	0.1
45.83	1734.3419826240938			-8.523976733765819	0.1
46.17	1732.1261113177397			-8.42860170636951	0.1
46.31	1731.039895885592			-8.460834511250289	0.1
46.8	1727.238141873075			-8.451674478894208	0.1
47.28	1723.51397467714			-8.73461441648305	0.1
47.77	1719.7122206646227			-8.672623290034542	0.1
48.25	1714.6362591620107			-8.871524412877006	0.1
48.74	1708.184988308407			-8.630366556836387	0.1
49.22	1701.865376043652			-8.825279990904889	0.1
49.71	1695.4141051900483			-8.811044098684734	0.1
50.19	1690.6326776003284			-8.504629003381721	0.1
50.66	1688.2497070679299			-8.712197444966945	0.1
51.13	1685.8667365355313			-8.885712643181922	0.1
51.6	1683.483766003133			-8.77500910891567	0.1
52.08	1680.7049996419262			-8.59610586450828	0.1
52.55	1676.294599931829			-8.695968141500334	0.1
53.02	1671.8842002217318			-8.404004139234582	0.1
53.49	1667.4738005116346			-8.393764517183833	0.1
53.96	1663.0634008015375			-8.760131267568342	0.1
54.43	1662.1458133150013			-8.813946009719231	0.1
54.91	1661.4581304855665			-8.74603982072483	0.1
55.32	1660.903991989794			-8.82450948666316	0.1
55.73	1660.349853494021			-8.869337453195804	0.1
56.13	1659.1209922125374			-8.595439842609041	0.1
56.53	1656.491526193904			-8.622267745125205	0.1
56.94	1653.7890794029806			-8.554968725805153	0.1
57.34	1651.1525459484212			-8.87703120950042	0.1
57.74	1648.516012493862			-8.790016369383425	0.1
58.15	1646.392850333205			-8.808297330874108	0.1
58.55	1645.1463509001574			-8.914700739076189	0.1
58.95	1643.9420491923458			-8.825270919187762	0.1
59.35	1642.737747484534			-8.915413039092556	0.1
59.76	1641.5033382340273			-8.958379064362164	0.1
60.2	1640.0172947931317			-8.723599242393826	0.1
60.69	1638.1502943947928			-8.689155474983789	0.1
61.18	1636.2822845699693			-8.434453662369872	0.1
61.67	1634.4142747451458			-8.3997753822839	0.1
62.16	1632.6928201549422			-8.572423950759985	0.1
62.65	1631.2736357361416			-8.674513185543393	0.1
63.14	1629.8544513173413			-8.619562094405698	0.1
63.63	1628.4352668985407			-8.888093785441798	0.1
64.12	1626.0377595547684			-8.607642160802108	0.1
64.61	1620.623756525666			-8.678987673527418	0.1
65.1	1615.2097534965637			-8.954684845565968	0.1
65.58	1609.9062403251983			-8.249046103451546	0.1
66.07	1604.6878718771059			-8.496902172280658	0.1
66.55	1600.7258529755238			-8.816215478108921	0.1
67.04	1596.6812920134919			-8.829790654100407	0.1
67.52	1592.7192731119098			-9.112649095158629	0.1
68.01	1588.7494198295426			-9.302529932740642	0.1
68.5	1585.7960198539515			-9.19269654171188	0.1
68.98	1582.9532348718303			-8.821259482045885	0.1
69.47	1580.051225202582			-8.66434876771522	0.1
69.95	1577.2084402204607			-8.825172045680088	0.1
70.37	1575.9208362053112			-8.899951123500722	0.1
70.79	1574.795371763703			-9.219075582925822	0.1
71.2	1573.6967040945144			-9.17441268358031	0.1
71.61	1572.5980364253255			-8.989591194025438	0.1
72.02	1571.093905689474			-8.777455749491706	0.1
72.44	1565.3718134920546			-8.482092480406866	0.1
72.85	1559.6121066473786			-8.398364133662689	0.1
73.26	1553.8523998027022			-8.530466219658782	0.1
73.68	1547.952212303278			-8.537398111607757	0.1
74.09	1542.593436426405			-8.71818928490067	0.1
74.5	1538.6601928794994			-8.352616758413498	0.1
74.92	1534.631016563157			-8.224444301482592	0.1
75.35	1530.5059074773778			-8.566380468737028	0.1
75.8	1526.1889328527252			-8.411640870024291	0.1
76.24	1523.039724867542			-8.56605084599338	0.1
76.68	1520.7837117740523			-8.55073599348683	0.1
77.12	1518.527698680563			-8.973773534788615	0.1
77.57	1516.2204125622216			-8.870942379603171	0.1
78.01	1513.9925474235592			-8.943625062237103	0.1
78.45	1512.9750443424657			-8.843810164796011	0.1
78.89	1511.9575412613722			-8.927445497802603	0.1
79.12	1511.4256646508006			-8.928762913438318	0.1
79.34	1510.9169131102537			-8.837585108890988	0.1
79.56	1510.408161569707			-8.941296547337435	0.1
79.78	1509.8775347766489			-8.696301238796273	0.1
80.0	1509.2581452836098			-8.886178999531129	0.1
80.26	1508.2828936609255			-8.508532776532961	0.1
80.52	1507.1751288332377			-8.652401496111274	0.1
80.77	1506.1099703450761			-8.760828209336646	0.1
81.03	1505.0022055173883			-8.60748532368476	0.1
81.29	1503.8944406897003			-8.496453675967267	0.1
81.55	1502.7866758620123			-8.598028999980555	0.1
81.8	1501.721517373851			-8.52638751391263	0.1
82.06	1500.441501224053			-8.611920361100548	0.1
82.32	1498.7563986469982			-8.654104667181603	0.1
82.58	1497.0395926987349			-8.998113100196917	0.1
82.84	1495.3227867504718			-8.833562646065102	0.1
83.09	1493.6720118002188			-8.864833498698749	0.1
83.35	1491.955205851956			-8.755262506256228	0.1
83.61	1490.2383999036927			-8.643298822651296	0.1
83.87	1488.5215939554296			-8.331563081254	0.1
84.12	1481.9868721344187			-8.680193293407463	0.1
84.38	1469.6881812995146			-9.074924292200098	0.1
84.64	1457.38949046461			-8.895001320830152	0.1
84.9	1445.090799629705			-8.818246505494281	0.1
85.15	1433.2651353653741			-8.587570697382587	0.1
85.39	1421.9124976716162			-8.583220981802802	0.1
85.63	1410.5598599778584			-8.96267872496657	0.1
85.87	1399.2072222841			-8.734250738427571	0.1
86.12	1390.023005868323			-8.949409027071441	0.1
86.36	1383.9532638716737			-9.071149532567125	0.1
86.6	1377.8835218750246			-8.317032304600417	0.1
86.84	1371.813779878375			-8.047831874622267	0.1
87.09	1365.4911319651985			-8.603193842563666	0.1
87.33	1359.4213899685492			-8.823268253345715	0.1
87.57	1353.3516479719			-8.635697461677845	0.1
87.82	1347.0290000587238			-8.83804674510978	0.1
88.06	1342.3146494697191			-8.882442014524548	0.1
88.3	1341.0030850316343			-8.926959850172972	0.1
88.54	1339.8241982079528			-9.04823920782752	0.1
88.79	1338.596191099951			-8.75133376441101	0.1
89.03	1337.4173042762693			-8.65379095022408	0.1
89.27	1336.2384174525878			-8.412225309157613	0.1
89.51	1335.059530628906			-8.691223860061482	0.1
89.76	1333.8315235209043			-8.459044379882194	0.1
90.0	1332.6688465554548			-8.45939196393477	0.1
90.25	1331.51030765765			-8.454482592399621	0.1
90.49	1330.4136717796603			-8.425844800595474	0.1
90.74	1329.2713427400874			-8.626047152301053	0.1
90.98	1328.1747068620978			-8.749515874379071	0.1
91.23	1327.0323778225252			-8.69077843635222	0.1
91.47	1325.9357419445355			-8.723548978903635	0.1
91.72	1324.7934129049627			-8.801634419015938	0.1
91.96	1323.6060520908652			-8.647950158483612	0.1
92.21	1321.7755377567587			-8.809958502836063	0.1
92.45	1319.7887187580357			-8.557936887369149	0.1
92.7	1317.7191156343658			-8.776210301771219	0.1
92.94	1315.7322966356428			-8.971050154801246	0.1
93.19	1313.662693511973			-9.079535272276752	0.1
93.43	1311.67587451325			-9.0501040582996	0.1
93.68	1309.6062713895801			-8.862082318060235	0.1
93.92	1307.619452390857			-9.13280124984112	0.1
94.17	1304.790219901858			-8.87188971025263	0.1
94.41	1301.7309829756118			-8.882450048996644	0.1
94.66	1298.5442778441047			-8.625695952094317	0.1
94.9	1295.485040917858			-8.553732777800528	0.1
95.14	1292.4258039916117			-8.545125435325621	0.1
95.38	1289.3665670653652			-8.540595713689221	0.1
95.63	1286.1798619338583			-8.714443137707363	0.1
95.87	1283.1206250076116			-8.718691913538187	0.1
96.11	1280.9317654104664			-8.759793691937078	0.1
96.35	1279.7715335658952			-8.655697585264347	0.1
96.59	1278.611301721324			-8.590399067991848	0.1
96.83	1277.451069876753			-8.530131902004385	0.1
97.07	1276.290838032182			-8.67038313926222	0.1
97.31	1275.1306061876107			-8.415909404582202	0.1
97.55	1273.9703743430398			-8.338566234624158	0.1
97.79	1272.8101424984686			-8.458808666701097	0.1
