depth	true_age	cal_c14_age	sigma_age	d18O	sigma_d18O
33.76	1802.2647531841058			-8.344395054150686	0.1
34.2	1799.121687361348			-8.661618171946907	0.1
34.65	1793.7525920633157			-8.562652251665156	0.1
35.09	1788.5028099941285			-8.568815084643552	0.1
35.54	1783.1337146960964			-8.55248083176628	0.1
35.98	1777.915119262843			-8.51335332523659	0.1
36.43	1774.3761770487006			-8.47238334485316	0.1
36.88	1770.954995410949			-8.518611350327632	0.1
37.32	1767.6098400318142			-8.655892437098126	0.1
37.77	1764.1886583940625			-8.570636845559347	0.1
38.21	1762.369614384404			-8.494297198031944	0.1
38.66	1761.668262191146			-8.592948243993625	0.1
39.11	1761.142040199283			-8.565464011680893	0.1
39.55	1760.5953764009823			-8.599327450212664	0.1
40.0	1760.0237556962334			-8.86760386404829	0.1
40.44	1757.7181636097469			-8.610475072806889	0.1
40.88	1755.3350371818951			-8.882075424989937	0.1
41.33	1752.897748789774			-8.857041783593399	0.1
41.77	1750.5146223619222			-8.62380035106768	0.1
42.21	1748.0878063200148			-8.490322008434447	0.1
42.65	1745.6131397484278			-8.552668087439836	0.1
43.1	1743.082230754759			-8.870791578631803	0.1
43.54	1740.6075641831717			-8.68691961383689	0.1
43.98	1738.1451647908618			-8.788509703120052	0.1
44.42	1736.633348598029			-8.714758442615382	0.1
44.87	1735.1472084165368			-8.687665641845337	0.1
45.34	1733.595017560312			-8.838020188517289	0.1
45.58	1732.8024094635161			-8.713640825763497	0.1
45.68	1732.4721560898513			-8.739892472152693	0.1
45.83	1731.9689383871398			-8.87551426713492	0.1
46.17	1729.9849186675845			-8.80168870617112	0.1
46.31	1728.8069202692577			-8.817381447393524	0.1
46.8	1724.6839258751152			-8.684573714718681	0.1
47.28	1720.64507422371			-8.424608466729945	0.1
47.77	1716.5220798295672			-8.50249818880142	0.1
48.25	1712.4663524353161			-8.818681867571291	0.1
48.74	1708.3102815851953			-8.64260265468411	0.1
49.22	1704.2390285075257			-8.987237148344239	0.1
49.71	1700.082957657405			-8.826446801904437	0.1
50.19	1694.5082697771115			-8.662261247162101	0.1
50.66	1686.802811539087			-8.931444246685055	0.1
51.13	1679.0973533010624			-8.696172069824936	0.1
51.6	1671.391895063038			-8.816004749539971	0.1
52.08	1664.723341575468			-8.909001912344156	0.1
52.55	1663.3806690670244			-8.494436070706309	0.1
53.02	1662.1386819344489			-8.5373802128404	0.1
53.49	1660.8966948018735			-8.7446239347714	0.1
53.96	1659.521300973966			-8.896694853985093	0.1
54.43	1657.2412712217754			-8.469256085382447	0.1
54.91	1654.6651944794914			-8.813875620062666	0.1
55.32	1652.464795595457			-8.766769002798073	0.1
55.73	1650.2643967114227			-8.709262624870671	0.1
56.13	1647.9901519485065			-8.663573546821471	0.1
56.53	1645.451070116564			-8.544381976517945	0.1
56.94	1642.8485112388232			-8.4830309501284	0.1
57.34	1640.3094294068808			-8.856293717918403	0.1
57.74	1637.7703475749383			-8.964882575003346	0.1
58.15	1635.0277746443624			-8.866196719723767	0.1
58.55	1632.1153220048595			-8.75371331102457	0.1
58.95	1629.2028693653567			-8.510687771416626	0.1
59.35	1626.290416725854			-8.539223856259065	0.1
59.76	1623.3051527703635			-8.57022818020674	0.1
60.2	1620.6723937041943			-8.577025813289351	0.1
60.69	1618.5034393721487			-8.613922699063382	0.1
61.18	1616.3344850401033			-8.772962559499463	0.1
61.67	1614.1655307080578			-8.944528222859105	0.1
62.16	1611.5038175756588			-8.808558615763959	0.1
62.65	1607.8257894175308			-8.782876831497402	0.1
63.14	1604.1477612594026			-8.67774423124885	0.1
63.63	1600.4697331012744			-8.53677513941199	0.1
64.12	1597.3711951900605			-8.48995626819089	0.1
64.61	1595.728064473974			-8.578953341648043	0.1
65.1	1594.1501182299248			-8.577122384168398	0.1
65.58	1592.6043749704481			-8.658005681166443	0.1
66.07	1590.8016185046667			-8.785926445658266	0.1
66.55	1587.7143194390246			-8.797332153499642	0.1
67.04	1584.5627016428482			-8.853836873886522	0.1
67.52	1581.4754025772063			-9.031196140247298	0.1
68.01	1578.3542736280683			-9.237194276077684	0.1
68.5	1575.5209790164372			-9.172141936185124	0.1
68.98	1572.7685395011151			-8.990028293882194	0.1
69.47	1569.9587574958905			-8.78708421814397	0.1
69.95	1567.2063179805684			-9.01217990230837	0.1
70.37	1565.652209059818			-9.073878144429733	0.1
70.79	1564.2135427951698			-9.044497634852096	0.1
71.2	1562.8091304892039			-9.181080432117568	0.1
71.61	1561.4047181832377			-8.820958897225704	0.1
72.02	1560.0692813555547			-8.906176200457088	0.1
72.44	1559.3431512999043			-8.839911098277865	0.1
72.85	1558.66696579345			-8.721720904984654	0.1
73.26	1557.9907802869955			-8.792176914242097	0.1
73.68	1557.2981024511153			-8.53715583134062	0.1
74.09	1556.2669955554202			-8.794167955721361	0.1
74.5	1554.5503648746048			-8.414638824576375	0.1
74.92	1552.6855791252992			-8.431963924334744	0.1
75.35	1550.776393715296			-8.389367677766725	0.1
75.8	1548.7784089838972			-8.32511234062394	0.1
76.24	1546.0065837399366			-8.489974783755038	0.1
76.68	1542.5528916849266			-8.694402802648936	0.1
77.12	1539.0991996299165			-8.556969442603783	0.1
77.57	1535.5670145736563			-8.365619610737125	0.1
78.01	1531.955775615525			-8.663295584894463	0.1
78.45	1521.5700198231862			-8.676142606323486	0.1
78.89	1511.1842640308473			-8.769744905649883	0.1
79.12	1505.7553462303063			-8.968757344632545	0.1
79.34	1500.5624683341368			-8.756396042994906	0.1
79.56	1495.3695904379674			-8.444291652184729	0.1
79.78	1490.176712541798			-8.66752100209645	0.1
80.0	1484.9937451152887			-8.884948569445388	0.1
80.26	1482.632903211297			-8.730729676734631	0.1
80.52	1480.2819717769653			-8.808875372551052	0.1
80.77	1478.0214607824157			-8.559387347488892	0.1
81.03	1475.6705293480838			-8.848242747982617	0.1
81.29	1473.3195979137522			-8.994090608640263	0.1
81.55	1470.9686664794206			-8.833995591717372	0.1
81.8	1468.7081554848708			-8.92306441556251	0.1
82.06	1466.8532554836968			-9.005745323577237	0.1
82.32	1466.3165423467435			-8.938348671521608	0.1
82.58	1465.7972618632502			-8.955015402569607	0.1
82.84	1465.3030445274658			-9.135183959085627	0.1
83.09	1464.8278355507498			-9.071651778154136	0.1
83.35	1464.3336182149653			-8.994028599566994	0.1
83.61	1463.8226778006867			-8.76507052641871	0.1
83.87	1463.276997945946			-8.72924705481739	0.1
84.12	1457.1576547698169			-9.10250628204005	0.1
84.38	1444.2867445408285			-8.982643366392496	0.1
84.64	1431.4158343118388			-9.018843286263495	0.1
84.9	1418.5449240828498			-9.015283048238354	0.1
85.15	1406.1690488626682			-8.726265824289184	0.1
85.39	1394.2882086512936			-8.513963368331222	0.1
85.63	1382.4073684399198			-8.940695068830891	0.1
85.87	1370.526528228545			-8.337526819254217	0.1
86.12	1362.6585763468734			-8.38018322392825	0.1
86.36	1359.793582812519			-8.254264273477762	0.1
86.6	1356.9285892781647			-8.527736661034826	0.1
86.84	1354.06359574381			-8.384448715247023	0.1
87.09	1351.0792274788575			-8.537188573979948	0.1
87.33	1348.2142339445033			-8.806344249674144	0.1
87.57	1345.349240410149			-8.753428500273733	0.1
87.82	1342.3648721451964			-8.725741105127282	0.1
88.06	1340.3202694585136			-8.941112080916835	0.1
88.3	1339.6722274020226			-8.685336154252742	0.1
88.54	1339.2371077280964			-8.77092802835688	0.1
88.79	1338.7838580677565			-8.636991390029115	0.1
89.03	1338.34873839383			-8.816047139051877	0.1
89.27	1337.9136187199038			-8.71404880494741	0.1
89.51	1337.4784990459775			-8.753755786602714	0.1
89.76	1337.0252493856376			-8.900560288487569	0.1
90.0	1336.2898296637113			-8.827555837442862	0.1
90.25	1334.9910937681561			-8.927245267424318	0.1
90.49	1333.456019262343			-8.912094399706147	0.1
90.74	1331.8569833187878			-8.82273350306045	0.1
90.98	1330.3219088129745			-9.022252625161348	0.1
91.23	1328.7228728694192			-8.661012376713979	0.1
91.47	1327.1877983636061			-8.655333860584584	0.1
91.72	1325.5887624200507			-8.596560156126525	0.1
91.96	1324.0536879142376			-8.423059976913859	0.1
92.21	1321.0665953990879			-8.552053438097852	0.1
92.45	1317.945170525738			-8.811889842144561	0.1
92.7	1314.6936862826653			-8.639896665528822	0.1
92.94	1311.5722614093156			-8.762778739891141	0.1
93.19	1308.3207771662428			-8.896427388301534	0.1
93.43	1305.199352292893			-8.727636569779056	0.1
93.68	1301.9478680498203			-9.033055590323533	0.1
93.92	1298.8264431764708			-9.005159733553718	0.1
94.17	1297.4179667249168			-9.187556131218427	0.1
94.41	1296.7255865556745			-9.153624452423482	0.1
94.66	1296.0790123709105			-9.143683307410752	0.1
94.9	1295.458301153537			-8.917524801576688	0.1
95.14	1294.8375899361636			-8.797507017686291	0.1
95.38	1294.2168787187902			-8.836004578102026	0.1
95.63	1293.5703045340263			-8.633712937517176	0.1
95.87	1292.8993527343011			-8.77180254444906	0.1
96.11	1291.0853471932955			-8.668632453914148	0.1
96.35	1287.7514689083214			-8.608614087639664	0.1
96.59	1284.417590623347			-8.602523801331245	0.1
96.83	1281.0837123383728			-8.198077738806521	0.1
97.07	1277.7498340533987			-8.509898988428887	0.1
97.31	1274.4159557684243			-8.784190653019383	0.1
97.55	1271.0820774834501			-8.797800050898994	0.1
97.79	1267.748199198476			-8.837341051770403	0.1
