depth	true_age	age	sigma_age	ref	sigma_ref
13.00	NaN	NaN	NaN	-8.62	0.08
13.50	NaN	NaN	NaN	-8.86	0.08
14.00	NaN	NaN	NaN	-8.79	0.08
14.50	NaN	NaN	NaN	-8.76	0.08
15.00	NaN	NaN	NaN	-8.74	0.08
15.50	NaN	NaN	NaN	-9.30	0.08
16.00	NaN	NaN	NaN	-8.93	0.08
16.50	NaN	NaN	NaN	-8.82	0.08
17.00	NaN	NaN	NaN	-8.91	0.08
17.50	NaN	NaN	NaN	-9.27	0.08
18.00	NaN	NaN	NaN	-9.37	0.08
18.50	NaN	NaN	NaN	-9.30	0.08
19.00	NaN	NaN	NaN	-9.36	0.08
19.50	NaN	NaN	NaN	-9.19	0.08
20.00	NaN	NaN	NaN	-9.15	0.08
20.50	NaN	NaN	NaN	-9.41	0.08
21.00	NaN	NaN	NaN	-9.46	0.08
21.50	NaN	NaN	NaN	-8.88	0.08
22.00	NaN	NaN	NaN	-9.09	0.08
22.50	NaN	NaN	NaN	-9.01	0.08
23.00	NaN	NaN	NaN	-8.81	0.08
23.50	NaN	NaN	NaN	-9.37	0.08
24.00	NaN	NaN	NaN	-8.63	0.08
24.50	NaN	NaN	NaN	-9.02	0.08
25.00	NaN	NaN	NaN	-8.79	0.08
25.50	NaN	NaN	NaN	-8.91	0.08
26.00	NaN	NaN	NaN	-8.71	0.08
26.50	NaN	NaN	NaN	-9.20	0.08
27.00	NaN	NaN	NaN	-8.87	0.08
27.50	NaN	NaN	NaN	-9.05	0.08
28.00	NaN	NaN	NaN	-8.42	0.08
28.50	NaN	NaN	NaN	-9.21	0.08
29.00	NaN	NaN	NaN	-9.01	0.08
29.50	NaN	NaN	NaN	-9.02	0.08
30.00	NaN	NaN	NaN	-9.38	0.08
30.50	NaN	NaN	NaN	-8.89	0.08
31.00	NaN	NaN	NaN	-9.26	0.08
31.50	NaN	NaN	NaN	-8.90	0.08
32.00	NaN	NaN	NaN	-8.96	0.08
32.50	NaN	NaN	NaN	-9.27	0.08
33.00	NaN	NaN	NaN	-9.18	0.08
33.50	NaN	NaN	NaN	-9.00	0.08
34.00	NaN	NaN	NaN	-9.04	0.08
34.50	NaN	NaN	NaN	-8.91	0.08
35.00	NaN	NaN	NaN	-9.05	0.08
35.50	NaN	NaN	NaN	-8.65	0.08
36.00	NaN	NaN	NaN	-8.85	0.08
36.50	NaN	NaN	NaN	-8.83	0.08
37.00	NaN	NaN	NaN	-9.02	0.08
37.50	NaN	NaN	NaN	-9.22	0.08
38.00	NaN	NaN	NaN	-9.02	0.08
38.50	NaN	NaN	NaN	-8.98	0.08
39.00	NaN	NaN	NaN	-9.23	0.08
39.50	NaN	NaN	NaN	-8.89	0.08
40.00	NaN	NaN	NaN	-9.31	0.08
40.50	NaN	NaN	NaN	-9.29	0.08
41.00	NaN	NaN	NaN	-9.01	0.08
41.50	NaN	NaN	NaN	-8.84	0.08
42.00	NaN	NaN	NaN	-9.00	0.08
42.50	NaN	NaN	NaN	-8.78	0.08
43.00	NaN	NaN	NaN	-9.29	0.08
43.50	NaN	NaN	NaN	-9.14	0.08
44.00	NaN	NaN	NaN	-9.34	0.08
44.50	NaN	NaN	NaN	-9.30	0.08
45.00	NaN	NaN	NaN	-9.55	0.08
45.50	NaN	NaN	NaN	-8.64	0.08
46.00	NaN	NaN	NaN	-9.48	0.08
46.50	NaN	NaN	NaN	-9.33	0.08
47.00	NaN	NaN	NaN	-8.97	0.08
47.50	NaN	NaN	NaN	-9.30	0.08
48.00	NaN	NaN	NaN	-8.95	0.08
48.50	NaN	NaN	NaN	-9.36	0.08
49.00	NaN	NaN	NaN	-9.11	0.08
49.50	NaN	NaN	NaN	-9.20	0.08
50.00	NaN	NaN	NaN	-8.94	0.08
50.50	NaN	NaN	NaN	-8.80	0.08
51.00	NaN	NaN	NaN	-8.82	0.08
51.50	NaN	NaN	NaN	-9.14	0.08
52.00	NaN	NaN	NaN	-9.13	0.08
52.50	NaN	NaN	NaN	-9.11	0.08
53.00	NaN	NaN	NaN	-9.24	0.08
53.50	NaN	NaN	NaN	-9.19	0.08
54.00	NaN	NaN	NaN	-9.03	0.08
54.50	NaN	NaN	NaN	-8.99	0.08
55.00	NaN	NaN	NaN	-9.09	0.08
55.50	NaN	NaN	NaN	-8.96	0.08
56.00	NaN	NaN	NaN	-9.22	0.08
56.50	NaN	NaN	NaN	-8.93	0.08
57.00	NaN	NaN	NaN	-9.39	0.08
57.50	NaN	NaN	NaN	-8.98	0.08
58.00	NaN	NaN	NaN	-8.94	0.08
58.50	NaN	NaN	NaN	-8.74	0.08
59.00	NaN	NaN	NaN	-8.85	0.08
59.50	NaN	NaN	NaN	-8.60	0.08
60.00	NaN	NaN	NaN	-8.76	0.08
60.50	NaN	NaN	NaN	-8.35	0.08
61.00	NaN	NaN	NaN	-8.65	0.08
61.50	NaN	NaN	NaN	-8.78	0.08
62.00	NaN	NaN	NaN	-8.91	0.08
62.50	NaN	NaN	NaN	-8.97	0.08
63.00	NaN	NaN	NaN	-8.91	0.08
63.50	NaN	NaN	NaN	-9.06	0.08
64.00	NaN	NaN	NaN	-9.19	0.08
64.50	NaN	NaN	NaN	-9.08	0.08
65.00	NaN	NaN	NaN	-9.43	0.08
65.50	NaN	NaN	NaN	-9.31	0.08
66.00	NaN	NaN	NaN	-8.97	0.08
66.50	NaN	NaN	NaN	-9.00	0.08
67.00	NaN	NaN	NaN	-8.52	0.08
67.50	NaN	NaN	NaN	-8.81	0.08
68.00	NaN	NaN	NaN	-8.68	0.08
68.50	NaN	NaN	NaN	-9.13	0.08
69.00	NaN	NaN	NaN	-8.73	0.08
69.50	NaN	NaN	NaN	-8.69	0.08
70.00	NaN	NaN	NaN	-8.82	0.08
70.50	NaN	NaN	NaN	-8.81	0.08
71.00	NaN	NaN	NaN	-8.97	0.08
71.50	NaN	NaN	NaN	-9.24	0.08
72.00	NaN	NaN	NaN	-9.35	0.08
72.50	NaN	NaN	NaN	-9.20	0.08
73.00	NaN	NaN	NaN	-8.98	0.08
73.50	NaN	NaN	NaN	-9.42	0.08
74.00	NaN	NaN	NaN	-9.54	0.08
75.00	NaN	NaN	NaN	-9.21	0.08
75.50	NaN	NaN	NaN	-9.33	0.08
76.00	NaN	NaN	NaN	-9.34	0.08
76.50	NaN	NaN	NaN	-9.34	0.08
77.00	NaN	NaN	NaN	-9.61	0.08
77.50	NaN	NaN	NaN	-9.26	0.08
78.00	NaN	NaN	NaN	-9.14	0.08
78.50	NaN	NaN	NaN	-9.18	0.08
79.00	NaN	NaN	NaN	-9.16	0.08
79.50	NaN	NaN	NaN	-9.22	0.08
80.00	NaN	NaN	NaN	-9.13	0.08
80.50	NaN	NaN	NaN	-8.85	0.08
81.00	NaN	NaN	NaN	-9.37	0.08
81.50	NaN	NaN	NaN	-8.81	0.08
82.00	NaN	NaN	NaN	-9.05	0.08
82.50	NaN	NaN	NaN	-8.92	0.08
83.00	NaN	NaN	NaN	-9.12	0.08
83.50	NaN	NaN	NaN	-9.32	0.08
84.00	NaN	NaN	NaN	-8.57	0.08
84.50	NaN	NaN	NaN	-8.96	0.08
85.00	NaN	NaN	NaN	-8.97	0.08
85.50	NaN	NaN	NaN	-8.64	0.08
86.00	NaN	NaN	NaN	-8.93	0.08
86.50	NaN	NaN	NaN	-8.86	0.08
87.00	NaN	NaN	NaN	-9.15	0.08
87.50	NaN	NaN	NaN	-9.18	0.08
88.00	NaN	NaN	NaN	-9.50	0.08
88.50	NaN	NaN	NaN	-9.39	0.08
89.00	NaN	NaN	NaN	-9.52	0.08
89.50	NaN	NaN	NaN	-9.46	0.08
90.00	NaN	NaN	NaN	-9.44	0.08
90.50	NaN	NaN	NaN	-9.11	0.08
91.00	NaN	NaN	NaN	-9.69	0.08
91.50	NaN	NaN	NaN	-9.10	0.08
92.00	NaN	NaN	NaN	-9.36	0.08
92.50	NaN	NaN	NaN	-9.16	0.08
93.00	NaN	NaN	NaN	-9.48	0.08
93.50	NaN	NaN	NaN	-9.31	0.08
94.00	NaN	NaN	NaN	-9.36	0.08
94.50	NaN	NaN	NaN	-9.09	0.08
95.00	NaN	NaN	NaN	-8.91	0.08
95.50	NaN	NaN	NaN	-8.81	0.08
96.00	NaN	NaN	NaN	-8.91	0.08
96.50	NaN	NaN	NaN	-9.13	0.08
97.00	NaN	NaN	NaN	-8.83	0.08
97.50	NaN	NaN	NaN	-8.68	0.08
98.00	NaN	NaN	NaN	-8.72	0.08
98.50	NaN	NaN	NaN	-8.95	0.08
99.00	NaN	NaN	NaN	-9.00	0.08
99.50	NaN	NaN	NaN	-8.72	0.08
100.00	NaN	NaN	NaN	-9.10	0.08
100.50	NaN	NaN	NaN	-8.97	0.08
101.00	NaN	NaN	NaN	-8.92	0.08
101.50	NaN	NaN	NaN	-8.95	0.08
102.00	NaN	NaN	NaN	-9.36	0.08
102.50	NaN	NaN	NaN	-9.49	0.08
103.00	NaN	NaN	NaN	-9.40	0.08
103.50	NaN	NaN	NaN	-9.29	0.08
104.00	NaN	NaN	NaN	-9.25	0.08
104.50	NaN	NaN	NaN	-9.31	0.08
105.00	NaN	NaN	NaN	-9.37	0.08
105.50	NaN	NaN	NaN	-9.36	0.08
106.00	NaN	NaN	NaN	-9.23	0.08
107.00	NaN	NaN	NaN	-9.32	0.08
107.50	NaN	NaN	NaN	-9.27	0.08
108.00	NaN	NaN	NaN	-9.56	0.08
108.50	NaN	NaN	NaN	-9.08	0.08
109.00	NaN	NaN	NaN	-9.50	0.08
109.50	NaN	NaN	NaN	-9.71	0.08
110.00	NaN	NaN	NaN	-9.17	0.08
110.50	NaN	NaN	NaN	-9.51	0.08
111.00	NaN	NaN	NaN	-9.08	0.08
111.50	NaN	NaN	NaN	-8.93	0.08
112.00	NaN	NaN	NaN	-9.11	0.08
113.00	NaN	NaN	NaN	-9.24	0.08
114.00	NaN	NaN	NaN	-9.60	0.08
115.00	NaN	NaN	NaN	-9.28	0.08
116.00	NaN	NaN	NaN	-9.28	0.08
117.00	NaN	NaN	NaN	-9.41	0.08
118.00	NaN	NaN	NaN	-8.98	0.08
119.00	NaN	NaN	NaN	-8.92	0.08
120.00	NaN	NaN	NaN	-8.79	0.08
121.00	NaN	NaN	NaN	-8.84	0.08
122.00	NaN	NaN	NaN	-8.71	0.08
123.00	NaN	NaN	NaN	-8.82	0.08
124.00	NaN	NaN	NaN	-8.94	0.08
125.00	NaN	NaN	NaN	-8.99	0.08
126.00	NaN	NaN	NaN	-8.89	0.08
127.00	NaN	NaN	NaN	-9.06	0.08
128.00	NaN	NaN	NaN	-8.70	0.08
129.00	NaN	NaN	NaN	-8.99	0.08
130.00	NaN	NaN	NaN	-9.29	0.08
131.00	NaN	NaN	NaN	-9.12	0.08
132.00	NaN	NaN	NaN	-9.55	0.08
133.00	NaN	NaN	NaN	-9.50	0.08
134.00	NaN	NaN	NaN	-9.53	0.08
135.00	NaN	NaN	NaN	-9.66	0.08
136.00	NaN	NaN	NaN	-9.39	0.08
137.00	NaN	NaN	NaN	-9.22	0.08
138.00	NaN	NaN	NaN	-9.02	0.08
139.00	NaN	NaN	NaN	-9.08	0.08
140.00	NaN	NaN	NaN	-9.06	0.08
141.00	NaN	NaN	NaN	-8.96	0.08
142.00	NaN	NaN	NaN	-8.79	0.08
143.00	NaN	NaN	NaN	-8.97	0.08
144.00	NaN	NaN	NaN	-8.99	0.08
145.00	NaN	NaN	NaN	-9.07	0.08
146.00	NaN	NaN	NaN	-8.94	0.08
147.00	NaN	NaN	NaN	-9.08	0.08
148.00	NaN	NaN	NaN	-8.93	0.08
149.00	NaN	NaN	NaN	-8.79	0.08
150.00	NaN	NaN	NaN	-9.19	0.08
151.00	NaN	NaN	NaN	-9.02	0.08
152.00	NaN	NaN	NaN	-9.34	0.08
153.00	NaN	NaN	NaN	-9.26	0.08
154.00	NaN	NaN	NaN	-9.16	0.08
155.00	NaN	NaN	NaN	-9.22	0.08
156.00	NaN	NaN	NaN	-9.47	0.08
157.00	NaN	NaN	NaN	-9.55	0.08
158.00	NaN	NaN	NaN	-9.42	0.08
159.00	NaN	NaN	NaN	-9.60	0.08
160.00	NaN	NaN	NaN	-9.12	0.08
161.00	NaN	NaN	NaN	-9.37	0.08
162.00	NaN	NaN	NaN	-9.35	0.08
163.00	NaN	NaN	NaN	-9.15	0.08
164.00	NaN	NaN	NaN	-9.44	0.08
165.00	NaN	NaN	NaN	-9.53	0.08
166.00	NaN	NaN	NaN	-9.44	0.08
167.00	NaN	NaN	NaN	-9.28	0.08
168.00	NaN	NaN	NaN	-9.10	0.08
169.00	NaN	NaN	NaN	-9.12	0.08
170.00	NaN	NaN	NaN	-9.26	0.08
171.00	NaN	NaN	NaN	-9.21	0.08
172.00	NaN	NaN	NaN	-9.07	0.08
173.00	NaN	NaN	NaN	-8.86	0.08
174.00	NaN	NaN	NaN	-9.01	0.08
175.00	NaN	NaN	NaN	-9.18	0.08
176.00	NaN	NaN	NaN	-9.26	0.08
177.00	NaN	NaN	NaN	-9.24	0.08
178.00	NaN	NaN	NaN	-9.25	0.08
179.00	NaN	NaN	NaN	-9.03	0.08
180.00	NaN	NaN	NaN	-9.22	0.08
181.00	NaN	NaN	NaN	-9.10	0.08
182.00	NaN	NaN	NaN	-8.96	0.08
183.00	NaN	NaN	NaN	-8.82	0.08
184.00	NaN	NaN	NaN	-8.69	0.08
185.00	NaN	NaN	NaN	-8.68	0.08
186.00	NaN	NaN	NaN	-8.59	0.08
187.00	NaN	NaN	NaN	-8.59	0.08
188.00	NaN	NaN	NaN	-8.73	0.08
189.00	NaN	NaN	NaN	-8.63	0.08
190.00	NaN	NaN	NaN	-8.83	0.08
191.00	NaN	NaN	NaN	-8.60	0.08
192.00	NaN	NaN	NaN	-8.63	0.08
193.00	NaN	NaN	NaN	-8.73	0.08
194.00	NaN	NaN	NaN	-8.53	0.08
195.00	NaN	NaN	NaN	-8.68	0.08
196.00	NaN	NaN	NaN	-8.77	0.08
197.00	NaN	NaN	NaN	-9.02	0.08
198.00	NaN	NaN	NaN	-9.12	0.08
199.00	NaN	NaN	NaN	-9.30	0.08
200.00	NaN	NaN	NaN	-9.26	0.08
201.00	NaN	NaN	NaN	-9.56	0.08
202.00	NaN	NaN	NaN	-9.12	0.08
203.00	NaN	NaN	NaN	-8.76	0.08
204.00	NaN	NaN	NaN	-8.89	0.08
205.00	NaN	NaN	NaN	-8.98	0.08
206.00	NaN	NaN	NaN	-8.94	0.08
207.00	NaN	NaN	NaN	-8.83	0.08
208.00	NaN	NaN	NaN	-8.86	0.08
209.00	NaN	NaN	NaN	-8.94	0.08
210.00	NaN	NaN	NaN	-8.76	0.08
211.00	NaN	NaN	NaN	-8.95	0.08
212.00	NaN	NaN	NaN	-9.15	0.08
213.00	NaN	NaN	NaN	-9.44	0.08
214.00	NaN	NaN	NaN	-8.76	0.08
215.00	NaN	NaN	NaN	-8.98	0.08
216.00	NaN	NaN	NaN	-9.05	0.08
217.00	NaN	NaN	NaN	-9.08	0.08
218.00	NaN	NaN	NaN	-9.12	0.08
219.00	NaN	NaN	NaN	-8.94	0.08
220.00	NaN	NaN	NaN	-8.94	0.08
221.00	NaN	NaN	NaN	-9.01	0.08
222.00	NaN	NaN	NaN	-9.41	0.08
223.00	NaN	NaN	NaN	-9.11	0.08
224.00	NaN	NaN	NaN	-8.95	0.08
225.00	NaN	NaN	NaN	-8.86	0.08
226.00	NaN	NaN	NaN	-9.05	0.08
227.00	NaN	NaN	NaN	-9.19	0.08
228.00	NaN	NaN	NaN	-9.24	0.08
229.00	NaN	NaN	NaN	-9.29	0.08
230.00	NaN	NaN	NaN	-9.18	0.08
231.00	NaN	NaN	NaN	-8.86	0.08
232.00	NaN	NaN	NaN	-9.45	0.08
233.00	NaN	NaN	NaN	-9.48	0.08
234.00	NaN	NaN	NaN	-9.40	0.08
235.00	NaN	NaN	NaN	-9.53	0.08
236.00	NaN	NaN	NaN	-8.99	0.08
237.00	NaN	NaN	NaN	-9.51	0.08
238.00	NaN	NaN	NaN	-9.67	0.08
239.00	NaN	NaN	NaN	-9.21	0.08
240.00	NaN	NaN	NaN	-9.35	0.08
241.00	NaN	NaN	NaN	-9.40	0.08
242.00	NaN	NaN	NaN	-9.26	0.08
243.00	NaN	NaN	NaN	-9.48	0.08
244.00	NaN	NaN	NaN	-9.33	0.08
245.00	NaN	NaN	NaN	-9.52	0.08
246.00	NaN	NaN	NaN	-9.32	0.08
247.00	NaN	NaN	NaN	-9.26	0.08
248.00	NaN	NaN	NaN	-9.22	0.08
249.00	NaN	NaN	NaN	-9.14	0.08
250.00	NaN	NaN	NaN	-9.47	0.08
251.00	NaN	NaN	NaN	-9.17	0.08
252.00	NaN	NaN	NaN	-9.44	0.08
253.00	NaN	NaN	NaN	-9.39	0.08
254.00	NaN	NaN	NaN	-9.84	0.08
255.00	NaN	NaN	NaN	-9.35	0.08
256.00	NaN	NaN	NaN	-9.16	0.08
257.00	NaN	NaN	NaN	-8.87	0.08
258.00	NaN	NaN	NaN	-9.10	0.08
259.00	NaN	NaN	NaN	-9.24	0.08
260.00	NaN	NaN	NaN	-9.07	0.08
261.00	NaN	NaN	NaN	-8.88	0.08
262.00	NaN	NaN	NaN	-8.92	0.08
263.00	NaN	NaN	NaN	-8.82	0.08
264.00	NaN	NaN	NaN	-8.99	0.08
265.00	NaN	NaN	NaN	-9.03	0.08
266.00	NaN	NaN	NaN	-9.31	0.08
267.00	NaN	NaN	NaN	-9.20	0.08
268.00	NaN	NaN	NaN	-9.25	0.08
269.00	NaN	NaN	NaN	-8.86	0.08
270.00	NaN	NaN	NaN	-8.92	0.08
271.00	NaN	NaN	NaN	-8.59	0.08
272.00	NaN	NaN	NaN	-8.81	0.08
273.00	NaN	NaN	NaN	-8.90	0.08
274.00	NaN	NaN	NaN	-9.07	0.08
275.00	NaN	NaN	NaN	-9.20	0.08
276.00	NaN	NaN	NaN	-9.31	0.08
277.00	NaN	NaN	NaN	-9.05	0.08
278.00	NaN	NaN	NaN	-9.47	0.08
279.00	NaN	NaN	NaN	-9.65	0.08
280.00	NaN	NaN	NaN	-9.33	0.08
281.00	NaN	NaN	NaN	-9.53	0.08
282.00	NaN	NaN	NaN	-9.10	0.08
283.00	NaN	NaN	NaN	-9.86	0.08
284.00	NaN	NaN	NaN	-9.46	0.08
285.00	NaN	NaN	NaN	-9.81	0.08
286.00	NaN	NaN	NaN	-9.56	0.08
287.00	NaN	NaN	NaN	-9.87	0.08
288.00	NaN	NaN	NaN	-9.91	0.08
289.00	NaN	NaN	NaN	-9.63	0.08
290.00	NaN	NaN	NaN	-9.67	0.08
291.00	NaN	NaN	NaN	-9.64	0.08
292.00	NaN	NaN	NaN	-9.56	0.08
293.00	NaN	NaN	NaN	-9.88	0.08
294.00	NaN	NaN	NaN	-9.78	0.08
295.00	NaN	NaN	NaN	-9.35	0.08
296.00	NaN	NaN	NaN	-9.71	0.08
297.00	NaN	NaN	NaN	-9.51	0.08
298.00	NaN	NaN	NaN	-9.57	0.08
299.00	NaN	NaN	NaN	-9.38	0.08
300.00	NaN	NaN	NaN	-9.22	0.08
303.00	NaN	NaN	NaN	-9.59	0.08
304.00	NaN	NaN	NaN	-9.62	0.08
305.00	NaN	NaN	NaN	-9.34	0.08
306.00	NaN	NaN	NaN	-9.31	0.08
307.00	NaN	NaN	NaN	-9.96	0.08
308.00	NaN	NaN	NaN	-9.55	0.08
309.00	NaN	NaN	NaN	-9.36	0.08
310.00	NaN	NaN	NaN	-9.48	0.08
311.00	NaN	NaN	NaN	-9.42	0.08
312.00	NaN	NaN	NaN	-9.48	0.08
313.00	NaN	NaN	NaN	-9.65	0.08
314.00	NaN	NaN	NaN	-9.24	0.08
315.00	NaN	NaN	NaN	-9.06	0.08
316.00	NaN	NaN	NaN	-9.16	0.08
317.00	NaN	NaN	NaN	-8.58	0.08
318.00	NaN	NaN	NaN	-8.92	0.08
319.00	NaN	NaN	NaN	-8.79	0.08
320.00	NaN	NaN	NaN	-9.22	0.08
321.00	NaN	NaN	NaN	-8.83	0.08
322.00	NaN	NaN	NaN	-8.70	0.08
323.00	NaN	NaN	NaN	-8.72	0.08
324.00	NaN	NaN	NaN	-8.76	0.08
325.00	NaN	NaN	NaN	-8.79	0.08
326.00	NaN	NaN	NaN	-8.71	0.08
327.00	NaN	NaN	NaN	-9.02	0.08
328.00	NaN	NaN	NaN	-8.95	0.08
329.00	NaN	NaN	NaN	-9.14	0.08
330.00	NaN	NaN	NaN	-9.36	0.08
331.00	NaN	NaN	NaN	-9.16	0.08
332.00	NaN	NaN	NaN	-9.38	0.08
333.00	NaN	NaN	NaN	-9.26	0.08
334.00	NaN	NaN	NaN	-9.23	0.08
335.00	NaN	NaN	NaN	-9.02	0.08
336.00	NaN	NaN	NaN	-8.97	0.08
337.00	NaN	NaN	NaN	-9.01	0.08
338.00	NaN	NaN	NaN	-9.16	0.08
339.00	NaN	NaN	NaN	-9.17	0.08
340.00	NaN	NaN	NaN	-8.76	0.08
341.00	NaN	NaN	NaN	-8.82	0.08
342.00	NaN	NaN	NaN	-9.07	0.08
343.00	NaN	NaN	NaN	-8.88	0.08
344.00	NaN	NaN	NaN	-9.32	0.08
345.00	NaN	NaN	NaN	-9.12	0.08
346.00	NaN	NaN	NaN	-9.05	0.08
347.00	NaN	NaN	NaN	-9.15	0.08
348.00	NaN	NaN	NaN	-9.25	0.08
349.00	NaN	NaN	NaN	-9.40	0.08
350.00	NaN	NaN	NaN	-9.82	0.08
351.00	NaN	NaN	NaN	-9.88	0.08
352.00	NaN	NaN	NaN	-9.71	0.08
353.00	NaN	NaN	NaN	-9.82	0.08
354.00	NaN	NaN	NaN	-9.68	0.08
355.00	NaN	NaN	NaN	-9.60	0.08
356.00	NaN	NaN	NaN	-9.34	0.08
357.00	NaN	NaN	NaN	-9.33	0.08
358.00	NaN	NaN	NaN	-9.15	0.08
359.00	NaN	NaN	NaN	-9.16	0.08
360.00	NaN	NaN	NaN	-9.48	0.08
361.00	NaN	NaN	NaN	-9.62	0.08
362.00	NaN	NaN	NaN	-9.31	0.08
363.00	NaN	NaN	NaN	-9.07	0.08
364.00	NaN	NaN	NaN	-8.93	0.08
365.00	NaN	NaN	NaN	-9.08	0.08
366.00	NaN	NaN	NaN	-8.86	0.08
367.00	NaN	NaN	NaN	-8.81	0.08
368.00	NaN	NaN	NaN	-9.15	0.08
369.00	NaN	NaN	NaN	-8.86	0.08
370.00	NaN	NaN	NaN	-9.43	0.08
371.00	NaN	NaN	NaN	-9.20	0.08
372.00	NaN	NaN	NaN	-9.16	0.08
373.00	NaN	NaN	NaN	-9.44	0.08
374.00	NaN	NaN	NaN	-8.97	0.08
375.00	NaN	NaN	NaN	-9.01	0.08
376.00	NaN	NaN	NaN	-9.03	0.08
377.00	NaN	NaN	NaN	-8.94	0.08
378.00	NaN	NaN	NaN	-8.97	0.08
379.00	NaN	NaN	NaN	-8.88	0.08
380.00	NaN	NaN	NaN	-8.99	0.08
381.00	NaN	NaN	NaN	-9.33	0.08
382.00	NaN	NaN	NaN	-8.94	0.08
383.00	NaN	NaN	NaN	-8.97	0.08
384.00	NaN	NaN	NaN	-9.56	0.08
385.00	NaN	NaN	NaN	-9.02	0.08
386.00	NaN	NaN	NaN	-9.05	0.08
387.00	NaN	NaN	NaN	-9.38	0.08
388.00	NaN	NaN	NaN	-9.41	0.08
389.00	NaN	NaN	NaN	-9.27	0.08
390.00	NaN	NaN	NaN	-9.21	0.08
391.00	NaN	NaN	NaN	-9.07	0.08
392.00	NaN	NaN	NaN	-8.98	0.08
393.00	NaN	NaN	NaN	-8.91	0.08
394.00	NaN	NaN	NaN	-8.75	0.08
395.00	NaN	NaN	NaN	-8.55	0.08
396.00	NaN	NaN	NaN	-8.46	0.08
