depth	true_age	age	sigma_age	ref	sigma_ref
60.5	1577.6908011695386			-9.745228709684055	0.08
60.0	1579.9018521867356			-9.640706996492689	0.08
59.5	1582.5432065874581			-9.384580305942725	0.08
59.0	1585.4714299105312			-9.15081856631024	0.08
58.5	1588.3996532336043			-9.296921572131785	0.08
58.0	1591.3278765566774			-9.258009262051585	0.08
57.5	1594.2560998797505			-9.289661173597475	0.08
57.0	1596.3943639353877			-9.045824349280519	0.08
56.5	1598.532627991025			-8.863972362944887	0.08
56.0	1600.6708920466622			-9.001339552252688	0.08
55.5	1602.8091561022993			-9.330009530713214	0.08
55.0	1604.8826609116343			-9.372443690417903	0.08
54.5	1606.8590268515154			-9.374311134636553	0.08
54.0	1608.8353927913965			-9.353728730850861	0.08
53.5	1610.811758731278			-9.098308478597609	0.08
53.0	1612.788124671159			-9.161895958604898	0.08
52.5	1618.1383137505818			-9.278481370351818	0.08
52.0	1624.3319586148903			-9.092043874656257	0.08
51.5	1630.5256034791985			-9.173394080138001	0.08
51.0	1636.7192483435067			-9.659335320549971	0.08
50.5	1642.094371255481			-9.091642281737606	0.08
50.0	1644.195406358119			-8.883287376230019	0.08
49.5	1646.296441460757			-8.99556978297116	0.08
49.0	1648.3974765633952			-9.058597138860575	0.08
48.5	1650.4985116660332			-9.254366367291794	0.08
48.0	1652.6832311842795			-8.977237944562726	0.08
47.5	1654.9237403129312			-9.29869209429322	0.08
47.0	1657.1642494415828			-9.076470618856282	0.08
46.5	1659.4047585702344			-9.460650866386947	0.08
46.0	1661.645267698886			-9.32539972204596	0.08
45.5	1668.586224838905			-9.331808017419997	0.08
45.0	1675.5271819789243			-9.411797278890834	0.08
44.5	1682.4681391189433			-9.322439120455082	0.08
44.0	1689.4090962589626			-9.548806847429336	0.08
43.5	1694.2111229833124			-9.483199992690775	0.08
43.0	1695.8047540841585			-9.615478377804191	0.08
42.5	1697.3983851850046			-9.412606023729245	0.08
42.0	1698.9920162858507			-9.217730958856531	0.08
41.5	1700.5856473866968			-9.295651473069919	0.08
41.0	1701.445721112547			-9.382300604927096	0.08
40.5	1702.1224054946483			-9.326467807203858	0.08
40.0	1702.7990898767493			-9.5075327506627	0.08
39.5	1703.4757742588506			-9.337648508956223	0.08
39.0	1704.393480917488			-9.462419848623446	0.08
38.5	1706.2752766822705			-9.34318762714058	0.08
38.0	1708.1570724470528			-9.136785393347212	0.08
37.5	1710.0388682118353			-9.488670343135388	0.08
37.0	1711.9206639766176			-9.5428698346858	0.08
36.5	1714.6281117026508			-9.322697058454077	0.08
36.0	1717.8859940695177			-9.037315036683887	0.08
35.5	1721.1438764363847			-9.08293230859038	0.08
35.0	1724.4017588032516			-9.402605678032177	0.08
34.5	1727.6596411701187			-9.489357640852688	0.08
34.0	1730.2721946307688			-9.38157604208043	0.08
33.5	1732.884748091419			-9.366458439375908	0.08
33.0	1735.4973015520688			-9.485197401087527	0.08
32.5	1738.109855012719			-9.090824466649142	0.08
32.0	1741.840516133688			-9.460031136913688	0.08
31.5	1747.2483387451352			-9.215897626373074	0.08
31.0	1752.6561613565827			-9.478711056699376	0.08
30.5	1758.06398396803			-9.56989737821302	0.08
30.0	1763.4718065794775			-9.013208867685027	0.08
29.5	1774.1626031506084			-9.117484470932434	0.08
29.0	1786.1741432116603			-9.273879451522555	0.08
28.5	1798.1856832727121			-9.011503893022043	0.08
28.0	1810.197223333764			-9.03128023920465	0.08
27.5	1819.9540610476447			-9.678602320526073	0.08
27.0	1820.6920893728404			-9.602401845926302	0.08
26.5	1821.4301176980364			-9.782318970279036	0.08
26.0	1822.168146023232			-9.642881425322859	0.08
25.5	1822.906174348428			-9.670106856879714	0.08
25.0	1824.184145188398			-9.52791304910852	0.08
24.5	1825.822077704884			-9.312515919816084	0.08
24.0	1827.4600102213697			-9.330523997720464	0.08
23.5	1829.0979427378556			-9.286127394639418	0.08
23.0	1830.7358752543416			-9.140372456671017	0.08
22.5	1832.6211136329327			-9.211894411326902	0.08
22.0	1834.5063520115236			-9.218643532806889	0.08
21.5	1836.3915903901147			-9.297598577716816	0.08
21.0	1838.2768287687056			-9.290676617188746	0.08
20.5	1840.2078756727678			-9.265121813021768	0.08
20.0	1842.207635365037			-9.145395175953997	0.08
19.5	1844.207395057306			-9.148667439624285	0.08
19.0	1846.207154749575			-9.20142246840713	0.08
18.5	1848.2069144418442			-9.33614872568698	0.08
18.0	1850.067642399433			-9.270137411056929	0.08
17.5	1851.8936124233517			-9.397090924511213	0.08
17.0	1853.7195824472703			-9.472693276737065	0.08
16.5	1855.545552471189			-9.491962396433031	0.08
16.0	1857.2771927935753			-9.329028270151808	0.08
15.5	1858.6315143098316			-9.351524914762098	0.08
15.0	1859.9858358260879			-9.329701927105425	0.08
14.5	1861.3401573423441			-9.063726420304596	0.08
14.0	1862.6944788586002			-8.991127977955944	0.08
13.5	1865.4698322956904			-9.024402481054734	0.08
13.0	1869.1925403466696			-9.053076849945766	0.08
12.5	1872.9152483976488			-9.15544134050279	0.08
12.0	1876.6379564486283			-9.145899577407956	0.08
11.5	1880.3606644996075			-8.91021713920392	0.08
11.0	1885.225976134542			-9.220324661129364	0.08
10.5	1890.0912877694764			-9.032255429897003	0.08
10.0	1894.956599404411			-9.151997887594849	0.08
9.5	1899.8219110393454			-9.182905185189115	0.08
9.0	1903.2937963644742			-8.991000008724662	0.08
8.5	1904.675542224895			-8.94521218558833	0.08
8.0	1906.0572880853158			-8.71400165943508	0.08
7.5	1907.4390339457366			-8.737714545333738	0.08
7.0	1908.8207798061574			-8.810182108656141	0.08
6.5	1913.9124158163802			-8.650435021722323	0.08
6.0	1919.9315243640535			-8.97142160162846	0.08
5.5	1925.9506329117266			-9.027071757740837	0.08
5.0	1931.9697414594			-9.092141029825289	0.08
4.5	1937.2661132045691			-9.474566886236289	0.08
4.0	1939.671537739722			-9.554399831775653	0.08
3.5	1942.0769622748746			-9.398784402119714	0.08
3.0	1944.4823868100275			-9.45764449572778	0.08
2.5	1946.8878113451801			-9.112488333738801	0.08
2.0	1956.9999836167315			-9.107960406997627	0.08
1.5	1972.2499877125485			-9.18898106138496	0.08
1.0	1987.4999918083658			-9.293886310237056	0.08
0.5	2002.749995904183				0.08
0.1	2014.9499991808366				0.08
